"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-7567209","Source1",4,2018-06-02 16:54:10,2018-06-02 22:54:10,34.95741,-86.89012,34.91689,-86.90853,2.988,"Closed between Ardmore Welcome Center/Exit 362 and Sandlin Rd/Thach Rd/Exit 361 - Road closed due to accident.","AL-3 S","Elkmont","Limestone","AL","35620","US","US/Central","KDCU",2018-06-02 16:53:00,90,NA,48,29.84,10,"NE",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-3084819","Source2",2,2018-01-24 09:18:23,2018-01-24 09:49:00,39.870617,-105.165436,NA,NA,0,"Accident on Indiana St near County Hwy-4 96th Ave.","Indiana St","Arvada","Jefferson","CO","80007-8239","US","US/Mountain","KBJC",2018-01-24 09:45:00,37.4,31.4,38,30.16,50,"SE",8.1,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-2397542","Source2",2,2018-12-14 10:13:32,2018-12-14 10:43:20,27.84738,-82.819931,NA,NA,0,"Accident on 131st St at 82nd Ave.","82nd Ave","Seminole","Pinellas","FL","33776","US","US/Eastern","KPIE",2018-12-14 09:53:00,69.1,NA,96,30.05,3,"SSE",6.9,0.17,"Rain",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2967467","Source2",3,2018-03-24 07:48:24,2018-03-24 08:16:58,44.064758,-123.099747,NA,NA,0,"Accident on I-105 Eastbound at Exit 1 Delta Hwy.","OR-126 W","Eugene","Lane","OR","97401","US","US/Pacific","KEUG",2018-03-24 07:54:00,35.1,29.3,96,29.92,10,"South",6.9,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2401104","Source2",2,2018-12-17 07:53:06,2018-12-17 08:52:54,34.661999,-82.262337,NA,NA,0,"Accident on SC-418 at SC-55 Fairview Rd.","Highway 418","Simpsonville","Greenville","SC","29680-7135","US","US/Eastern","KGYH",2018-12-17 07:47:00,35.6,31.7,100,30.07,10,"NE",4.6,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7476749","Source1",2,2018-12-05 14:48:16,2018-12-05 15:18:05,37.69442,-122.057616,37.69442,-122.057616,0,"At I-580/Crow Canyon Rd/Grove Way - Accident.","E Castro Valley Blvd","Castro Valley","Alameda","CA","94552","US","US/Pacific","KHWD",2018-12-05 14:54:00,57.9,NA,62,29.87,10,"NE",11.5,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2824307","Source2",2,2018-05-15 08:29:48,2018-05-15 08:59:35,35.110733,-81.046005,NA,NA,0,"Accident on SC-49 Charlotte Hwy at Heritage Dr.","Charlotte Hwy","Clover","York","SC","29710-9201","US","US/Eastern","KAKH",2018-05-15 08:54:00,73.9,NA,82,30.06,10,"South",5.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-2739282","Source2",2,2018-06-03 01:15:06,2018-06-03 01:44:44,37.555386,-122.297684,NA,NA,0,"Accident on CA-92 Westbound at Exits 13A 13B US-101.","Bayshore Fwy N","San Mateo","San Mateo","CA","94403","US","US/Pacific","KSQL",2018-06-03 06:50:00,59,NA,77,29.9,10,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-2825035","Source2",2,2018-05-15 16:10:52,2018-05-15 17:10:40,33.002556,-80.08902,NA,NA,0,"Accident on College Park Rd at Gleason Dr.","Gleason Dr","Ladson","Berkeley","SC","29456-3381","US","US/Eastern","KCHS",2018-05-15 15:56:00,82,NA,67,29.99,10,"SSE",15,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2618112","Source2",2,2018-07-31 14:02:43,2018-07-31 15:02:35,47.528278,-122.363144,NA,NA,0,"Accident on 24th Ave at Thistle St.","24th Ave SW","Seattle","King","WA","98106-2210","US","US/Pacific","KBFI",2018-07-31 13:53:00,72,NA,57,30.02,10,"South",9.2,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2417044","Source2",2,2018-12-27 10:55:36,2018-12-27 11:25:11,44.892937,-93.253387,NA,NA,0,"Restrictions due to accident on MN-62 Westbound near Crosstown Rd.","Crosstown Hwy E","Minneapolis","Hennepin","MN","55417","US","US/Central","KMSP",2018-12-27 10:53:00,37,31.6,100,29.65,1.8,"East",6.9,0.04,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2657490","Source2",2,2018-08-20 12:38:44,2018-08-20 13:08:34,29.537786,-95.152634,NA,NA,0,"Accident on Bay Area Blvd at Yorkbrook.","Yorkbrook","Webster","Harris","TX","77598","US","US/Central","KEFD",2018-08-20 12:50:00,NA,NA,NA,30.03,10,"SSW",8.1,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2875406","Source2",2,2018-04-10 07:29:06,2018-04-10 07:58:49,39.895733,-82.873604,NA,NA,0,"Accident on Winchester Pike at Noe Bixby Rd.","Noe Bixby Rd","Columbus","Franklin","OH","43232-6114","US","US/Eastern","KCMH",2018-04-10 07:51:00,30,NA,92,30.28,5,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7504377","Source1",3,2018-11-18 00:12:04,2018-11-18 00:41:53,31.22496,-81.52654,31.22496,-81.52654,0,"At US-25/US-341/Exit 36 - Accident. Lane blocked.","New Jesup Hwy","Brunswick","Glynn","GA","31523-1215","US","US/Eastern","KBQK",2018-11-18 00:15:00,51.8,NA,100,30.2,1.8,"Calm",NA,NA,"Overcast",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"A-2437419","Source2",3,2018-11-06 17:41:46,2018-11-06 18:11:13,36.139847,-86.726471,NA,NA,0,"Accident on I-40 Eastbound at Spence ln.","I-40 E","Nashville","Davidson","TN","37217","US","US/Central","KBNA",2018-11-06 17:53:00,59,NA,42,30.03,10,"WSW",5.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-7518485","Source1",2,2018-10-12 09:55:06,2018-10-12 13:55:06,42.594322,-122.817915,42.592128,-122.817029,0.158,"At Butte Falls Hwy/Butte Falls Rd - Accident.","Highway 62","Shady Cove","Jackson","OR","97539-9410","US","US/Pacific","KMFR",2018-10-12 09:53:00,48,NA,61,30.11,10,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2454172","Source2",2,2018-11-13 07:53:41,2018-11-13 08:38:30,32.38353,-93.713776,NA,NA,0,"Accident on Ellerbe Rd at Norris Ferry Rd.","Ellerbe Rd","Shreveport","Caddo","LA","71106-7615","US","US/Central","KSHV",2018-11-13 07:56:00,34,25.5,92,30.42,9,"NNW",11.5,0,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2700198","Source2",2,2018-07-12 13:48:42,2018-07-12 14:18:37,35.792572,-78.585388,NA,NA,0,"Accident on New Bern Ave at Yonkers Rd.","Kelley Austin Dr","Raleigh","Wake","NC","27610","US","US/Eastern","KRDU",2018-07-12 13:51:00,82.9,NA,65,30.1,10,"ENE",9.2,NA,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-3002486","Source2",2,2018-02-09 14:19:34,2018-02-09 15:34:11,30.483891,-91.118019,NA,NA,0,"Accident on US-190 Airline Hwy at Victoria Dr.","Victoria Dr","Baton Rouge","East Baton Rouge","LA","70812","US","US/Central","KBTR",2018-02-09 13:53:00,73.9,NA,57,30.12,10,"Variable",4.6,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2856830","Source2",3,2018-05-30 08:24:10,2018-05-30 08:53:39,37.686726,-122.130119,NA,NA,0,"Accident on Hesperian Blvd at Lewelling Blvd.","Hesperian Blvd","San Lorenzo","Alameda","CA","94580","US","US/Pacific","KHWD",2018-05-30 08:54:00,55.9,NA,72,29.88,7,"WSW",12.7,NA,"Overcast",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-2953060","Source2",2,2018-03-18 19:24:23,2018-03-18 19:53:28,33.942707,-117.278999,NA,NA,0,"Accident on CA-60 Westbound at Day St.","Day St","Riverside","Riverside","CA","92507","US","US/Pacific","KRAL",2018-03-18 19:53:00,55,NA,57,30.1,10,"WSW",10.4,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-2725217","Source2",2,2018-07-26 11:37:16,2018-07-26 12:07:04,39.768822,-86.109474,NA,NA,0,"Accident on Lasalle St at Washington St.","E Washington St","Indianapolis","Marion","IN","46201","US","US/Eastern","KEYE",2018-07-26 11:53:00,81,NA,54,29.95,10,"West",9.2,NA,"Clear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2901002","Source2",3,2018-04-22 20:18:30,2018-04-22 20:47:58,40.792984,-73.823837,NA,NA,2.25999999046326,"Lane blocked due to accident on I-678 Bronx Whitestone Brg Southbound from Exit 18 Hutchinson River Pkwy to Whitestone Expy.","Bronx Whitestone Brg N","Whitestone","Queens","NY","11357","US","US/Eastern","KLGA",2018-04-22 19:51:00,55,NA,27,30.34,10,"South",11.5,NA,"Clear",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-7483964","Source1",2,2018-12-14 07:19:45,2018-12-14 07:49:15,33.92039,-84.31476,33.91953,-84.33372,1.089,"Between Chamblee Dunwoody Rd/Exit 30 and Ashford Dunwoody Rd/Exit 29 - Accident. Two lanes blocked.","Chamblee Dunwoody Rd","Atlanta","DeKalb","GA","30341","US","US/Eastern","KPDK",2018-12-14 06:53:00,44.1,40.1,100,30.08,4,"Variable",6.9,0.01,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-7639077","Source1",4,2018-01-28 02:40:01,2018-01-28 08:40:01,42.38664,-83.44353,42.3832,-83.42629,0.911,"Closed at I-275 - Road closed due to accident.","MI-14 E","Plymouth","Wayne","MI","48170","US","US/Eastern","KYIP",2018-01-28 02:53:00,32,24.8,66,30.26,10,"West",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-2751571","Source3",3,2018-06-08 15:32:27,2018-06-08 16:02:11,34.14283,-117.488472,NA,NA,1.17999994754791,"Accident on entry ramp to CA-210 Eastbound at Exits 115A 115B from I-15 Southbound.","Ontario Fwy S","Fontana","San Bernardino","CA","92336","US","US/Pacific","KONT",2018-06-08 15:53:00,91,NA,20,29.82,10,"West",15,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7620130","Source1",2,2018-02-15 08:11:18,2018-02-15 08:41:18,40.661961,-73.760596,40.661904,-73.760634,0.004,"At RT-27/Belt Pky/Conduit Ave - Accident.","Springfield Blvd","Springfield Gardens","Queens","NY","11413","US","US/Eastern","KJFK",2018-02-15 08:29:00,43,38.2,100,29.93,2.5,"South",8.1,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2733777","Source2",2,2018-05-31 16:23:00,2018-05-31 16:52:55,35.84988,-78.580528,NA,NA,0,"Accident on US-1 Capital Blvd at Millbrook Rd.","E Millbrook Rd","Raleigh","Wake","NC","27616","US","US/Eastern","KRDU",2018-05-31 16:51:00,79,NA,79,29.91,10,"South",6.9,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-2879894","Source2",2,2018-04-11 05:00:15,2018-04-11 05:29:56,34.17429,-118.850029,NA,NA,0,"Right hand shoulder blocked due to accident on US-101 Northbound at CA-23.","US-101 N","Westlake Village","Ventura","CA","91361","US","US/Pacific","KCMA",2018-04-11 04:55:00,55,NA,83,29.96,9,"SE",5.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-2494177","Source2",3,2018-10-03 09:34:42,2018-10-03 10:03:46,40.834335,-74.021301,NA,NA,0,"Left lane blocked due to accident on I-95 NJ Tpke Southbound at Exits 16W 17.","New Jersey Tpke S","Ridgefield","Bergen","NJ","07657","US","US/Eastern","KTEB",2018-10-03 09:51:00,71.1,NA,75,30.03,10,"NNW",9.2,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2599174","Source2",3,2018-09-21 16:18:27,2018-09-21 17:03:09,38.803364,-90.741592,NA,NA,0,"Accident on I-70 Westbound after Exit 216 Bryan Rd.","I-70 W","O Fallon","St. Charles","MO","63366","US","US/Central","KSUS",2018-09-21 15:54:00,81,NA,44,30.04,10,"WNW",10.4,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-3022131","Source2",2,2018-02-20 08:14:35,2018-02-20 08:59:17,28.572056,-81.746239,NA,NA,0,"Accident on Center St at US-27.","W Center St","Clermont","Lake","FL","34715","US","US/Eastern","KLEE",2018-02-20 07:53:00,72,NA,91,30.35,10,"East",5.8,NA,"Partly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-3094807","Source2",2,2018-01-30 22:55:04,2018-01-30 23:54:59,35.235924,-80.880516,NA,NA,0,"Accident on NC-27 Freedom Dr near Camp Greene St.","Freedom Dr","Charlotte","Mecklenburg","NC","28208-4045","US","US/Eastern","KCLT",2018-01-30 22:52:00,30.9,25.2,43,30.37,10,"ENE",5.8,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"A-3052458","Source2",3,2018-01-08 08:48:47,2018-01-08 09:18:14,38.811417,-94.883888,NA,NA,0,"Right lane closed due to accident on I-35 Southbound after Exit 210 US-56.","US-50 W","Gardner","Johnson","KS","66030","US","US/Central","KIXD",2018-01-08 08:53:00,28,21.7,100,30.22,4,"WNW",5.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7536062","Source1",2,2018-09-14 02:11:34,2018-09-14 06:11:34,45.436568,-118.366358,45.48891,-118.40963,4.18,"At Beaver Creek Rd/Exit 238 - Accident.","I-84 W","Pendleton","Umatilla","OR","97801","US","US/Pacific","KPDT",2018-09-14 01:53:00,48,NA,61,29.98,10,"SE",10.4,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7504289","Source1",3,2018-11-17 03:35:27,2018-11-17 04:05:24,33.92321,-118.20573,33.92837,-118.23693,1.824,"Between Long Beach Blvd and Wilmington Ave - Accident.","I-105 W","Lynwood","Los Angeles","CA","90262","US","US/Pacific","KHHR",2018-11-17 03:25:00,60.1,NA,83,30.02,8,"Calm",NA,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-2603542","Source2",2,2018-09-24 15:47:33,2018-09-24 16:17:21,30.477942,-91.108925,NA,NA,0,"Accident on LA-37 Greenwell Springs Rd at Lanier Dr.","Lanier Dr","Baton Rouge","East Baton Rouge","LA","70814","US","US/Central","KBTR",2018-09-24 15:53:00,78.1,NA,90,29.9,10,"ENE",3.5,0.35,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2636608","Source2",2,2018-08-09 06:38:45,2018-08-09 07:23:29,32.857983,-96.880898,NA,NA,0,"Accident on TX-12 Loop Northwest Hwy both ways at TX-482 Spur Storey Ln.","Harry Hines Blvd","Dallas","Dallas","TX","75220","US","US/Central","KDAL",2018-08-09 06:53:00,78.1,NA,90,29.95,9,"SE",12.7,0.01,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Day","Day","Day"
"A-2761799","Source2",2,2018-06-14 17:47:56,2018-06-14 18:17:32,35.487011,-97.534271,NA,NA,0,"Accident on 17th St near Douglas Ave.","N Douglas Ave","Oklahoma City","Oklahoma","OK","73106-4277","US","US/Central","KOKC",2018-06-14 17:52:00,91.9,NA,39,29.83,10,"SSE",16.1,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2973663","Source2",2,2018-03-27 08:45:05,2018-03-27 09:13:32,41.264469,-97.121361,NA,NA,0,"Accident on 10th St both ways at Dodge St.","N 10th St","David City","Butler","NE","68632-1171","US","US/Central","KOLU",2018-03-27 08:56:00,37,28.9,82,30.2,10,"NW",12.7,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7529468","Source1",2,2018-09-04 07:16:08,2018-09-04 07:45:24,38.71504,-77.46711,38.71547,-77.46707,0.03,"At VA-234/Prince William Pky - Accident. Hard shoulder blocked. Left lane blocked.","Prince William Pkwy","Manassas","Prince William","VA","20112","US","US/Eastern","KHEF",2018-09-04 07:20:00,71.6,NA,100,30.26,0.8,"Calm",NA,NA,"Overcast",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-2714836","Source2",2,2018-07-20 15:53:21,2018-07-20 16:23:06,34.551628,-77.925385,NA,NA,0,"Accident on US-117 Bus Walker St at NC-53 Wilmington St.","E Wilmington St","Burgaw","Pender","NC","28425","US","US/Eastern","KILM",2018-07-20 15:53:00,75,NA,94,29.99,5,"ESE",6.9,0.03,"Rain",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7514080","Source1",2,2018-10-04 13:15:24,2018-10-04 13:44:54,25.861229,-80.208205,25.861229,-80.208205,0,"At 151st St/Exit 11 - Accident.","I-95 S","Miami","Miami-Dade","FL","33150","US","US/Eastern","KOPF",2018-10-04 12:53:00,87.1,NA,67,29.99,10,"East",13.8,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2889079","Source2",3,2018-04-16 09:25:50,2018-04-16 09:55:29,37.777027,-121.975304,NA,NA,0,"#1 lane blocked due to accident on I-680 Southbound before Exit 36 Crow Canyon Rd.","I-680 S","San Ramon","Contra Costa","CA","94583","US","US/Pacific","KLVK",2018-04-16 09:23:00,48,NA,86,29.99,5,"WSW",20.7,0.01,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2972735","Source2",3,2018-03-28 14:02:15,2018-03-28 14:31:43,41.570152,-72.724258,NA,NA,0,"Accident on I-91 Northbound at Exit 20 Country Club Rd.","I-91 N","Middletown","Middlesex","CT","06457","US","US/Eastern","KMMK",2018-03-28 13:53:00,53.1,NA,55,29.99,10,"Calm",NA,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-3038101","Source2",3,2018-02-27 17:01:00,2018-02-27 17:30:36,29.72929,-95.43351,NA,NA,0,"HOV lane blocked due to accident on I-69 Northbound at Kirby Dr.","US-59 S","Houston","Harris","TX","77027","US","US/Central","KMCJ",2018-02-27 16:55:00,77,NA,69,29.96,10,"SSE",12.7,NA,"Scattered Clouds",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-2811059","Source2",2,2018-05-08 05:53:00,2018-05-08 06:22:48,37.915646,-120.843887,NA,NA,0,"Accident on Dunton Rd at County Hwy-J14 Milton Rd.","Milton Rd","Farmington","Stanislaus","CA","95230-9626","US","US/Pacific","KSCK",2018-05-08 05:55:00,52,NA,74,30.01,10,"NW",4.6,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-2749462","Source2",2,2018-06-08 10:56:04,2018-06-08 11:40:14,40.120827,-75.11824,NA,NA,0,"Accident on Keith Rd at PA-611 York Rd.","Old York Rd","Abington","Montgomery","PA","19001-3411","US","US/Eastern","KPNE",2018-06-08 10:54:00,79,NA,58,30.19,10,"West",5.8,NA,"Scattered Clouds",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-2495526","Source2",2,2018-10-03 08:23:15,2018-10-03 08:52:59,41.739571,-88.030693,NA,NA,0,"Accident on Woodward Ave at Harcourt Dr.","Harcourt Dr","Woodridge","DuPage","IL","60517-8057","US","US/Central","KLOT",2018-10-03 08:15:00,66.4,NA,92,29.94,10,"South",10.4,NA,"Scattered Clouds",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7582336","Source1",4,2018-05-14 15:27:03,2018-05-14 21:27:03,41.691104,-74.411761,41.694583,-74.409272,0.273,"Closed at Oak Ridge Rd - Road closed due to accident.","Route 209","Ellenville","Ulster","NY","12428-8117","US","US/Eastern","KMGJ",2018-05-14 15:54:00,73.9,NA,59,29.89,10,"North",NA,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2420946","Source2",3,2018-12-29 11:41:32,2018-12-29 12:25:00,34.070045,-117.962212,NA,NA,0,"#1 lane blocked due to accident on I-10 Eastbound at Exit 33 Garvey Ave.","I-10 E","Baldwin Park","Los Angeles","CA","91706","US","US/Pacific","KEMT",2018-12-29 11:48:00,57.2,NA,20,30.25,10,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2727229","Source2",3,2018-07-27 06:38:15,2018-07-27 07:20:29,42.405018,-82.959969,NA,NA,0,"Accident on I-94 Westbound at Exit 222A Edsel Ford Fwy.","Edsel Ford Fwy E","Detroit","Wayne","MI","48224","US","US/Eastern","KDET",2018-07-27 06:53:00,63,NA,78,29.94,10,"WSW",4.6,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-2410528","Source2",3,2018-12-21 10:12:21,2018-12-21 10:45:00,30.06496,-81.498131,NA,NA,0,"Left hand shoulder blocked due to accident on I-95 Southbound at Exit 329 CR-210.","County Road 210 W","Saint Johns","St. Johns","FL","32259","US","US/Eastern","KNIP",2018-12-21 09:53:00,59,NA,81,29.55,10,"SSW",16.1,0.01,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-3010978","Source2",2,2018-02-14 11:07:07,2018-02-14 11:51:15,35.80302,-78.621811,NA,NA,0,"Accident on US-401 Capital Blvd both ways at Boulevard Ramp.","Capital Blvd","Raleigh","Wake","NC","27604-1361","US","US/Eastern","KRDU",2018-02-14 10:51:00,48.9,NA,69,30.48,10,"WSW",8.1,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
